status,orbital_period,transit_duration,equilibrium_temperature,stellar_effective_temperature,planet_radius_log,stellar_pca1,stellar_pca2
2,-0.052234708202925306,-0.2053219566035598,1.636340162356265,2.207817913157322,1.1031030771759913,2.4290311549727734,0.5108642560394591
2,-0.05399812495523897,-0.2991591893086112,2.2088517625250406,2.207817913157322,0.1583756912118083,2.4290311549727734,0.5108642560394591
2,-0.038789822694572214,1.0633663509996747,-0.2428045192787857,0.8195675326465588,0.07309538820099487,0.6736900827295691,0.23008322593717626
2,-0.05212544390067701,-0.46061681334282123,0.054626432160247915,0.8609014762141277,0.7088956920348638,-0.18204786581868032,0.657722739643488
2,-0.034100346856877836,1.4055032275478676,-0.39237962202558296,0.5216780772802861,1.4357339087628926,0.842246657865882,-1.4582765802766764
2,-0.054147588351601966,-0.6377072175014035,0.32283006467174646,0.4290330313529765,0.12331199658785931,-0.1321952144338407,0.07274390750252248
2,-0.016965793074213087,-0.4457342444565836,-0.7740540221381002,0.03564791326163076,1.3042425012846643,-0.5439244479188474,1.4096714547413784
2,-0.05165434341005147,-0.4371777811459674,-0.622759665336742,-1.8671387992454218,-0.33786683808886353,-1.3400825288716849,1.0955054699675078
2,-0.05122296656051004,0.14839250418719677,-0.26859333009719905,-0.07552614185114086,3.1403080166310264,-0.39879386423847724,-0.5996701381964149
2,0.3746278879364967,4.6593924031111005,-1.1127470708865952,-0.08977922583995773,2.794188606936825,-0.21000482748026814,-0.22489919598593955
2,-0.055170926557036114,-0.5211203358994058,0.3950387349633038,-0.5301995210943992,-0.07701952464624204,-0.2794118016162461,-1.0028200565736365
2,-0.054699570063022486,-0.4411802594813125,0.21795556734353227,0.032797296463867386,1.2062166845478246,-0.5526482632903644,0.4567798856574494
2,-0.055657707540230764,-0.4635365543777234,0.7320125296572378,0.22663923871177688,-0.578549057187553,-0.28978223205763104,-0.5328501011883885
2,-0.055728434268121754,-0.7967925519447555,0.5979107134014886,-0.4731871851391316,0.687077018136817,-0.30676057192088263,-1.7484753069904322
2,-0.025716047357102697,0.26822354249464125,-0.6984068437374211,0.30788181744803306,-0.16308050670288823,-0.1138290364263814,-0.8282094284406486
2,0.0841885042167364,5.263008310118314,-0.9012788221756058,0.1767534447509178,0.8104539338123169,0.3031049375994632,-0.14292242037181874
2,-0.04641947482213789,0.01067805204097605,-0.33564423822507367,0.3876990877854075,0.0012771881071853273,-0.06782837786694951,-0.42552184561827466
2,-0.05328753540448848,0.06039475355194979,0.15262391327021854,0.6969910103427337,2.1690493932037267,-0.006917239722597254,-0.7643599589051674
2,-0.04621491354222063,-0.6408236355365734,-0.9115943465029712,-2.742278156158778,1.1093966219620341,-1.6826977582611333,0.34628070781686937
2,-0.05433470636275739,0.5410855077938976,1.3922060866086188,2.2149444551517306,2.1020478657194808,1.0540694902716368,1.121399525229474
2,-0.03942489023880261,-0.6694796772353739,-0.6313559356095464,0.012842978879523763,0.9053449511731354,-0.4329560732026329,-0.3384980017511739
2,0.4427524157896372,0.3633178859230533,-1.1643246925234219,-0.0940551510366028,1.252632940907127,-0.7333077060356312,0.819673196799893
2,0.44279924764832695,4.138299732298694,-1.0491346708678422,-0.9449642651689701,1.7974004989974994,0.9861917407738305,-0.18169948124692076
2,-0.049773010706469216,-0.3731259621928003,-0.4749038166445056,-0.5159464371055823,0.09353175179607995,-0.9191820474014764,1.1716594310160573
2,-0.05634129488674921,-0.7387829748554833,2.291375957143963,-0.04559466547462542,-0.13635515559895509,0.0996965784670466,-0.8534857874749611
2,-0.055545396172705354,-0.6085909110700176,0.9142534594406919,-0.04559466547462542,-0.08939748304348345,0.0996965784670466,-0.8534857874749611
2,0.05830238730983729,0.4556952481106537,-0.9889607789582111,-0.10688292662653798,1.0532748908192517,-0.22359457981238817,-1.4941133429274387
2,-0.023430172959827467,-0.028373484300840853,-0.6898105734646166,0.6128978148087142,1.1269845862650893,-0.14666027719414615,-0.21146970942195664
2,-0.05026449784250923,-0.39111075592862155,0.4036350052361082,-0.6043155578362469,0.7880492852274616,1.1638674636998934,2.250675654193019
2,-0.05641027154801734,-0.7470900436193681,2.004260530032295,0.02994667966610401,2.0022070711112994,-0.559896353078319,0.27120567220717745
2,-0.030327435341910035,0.44651022943835716,-0.7190378923921518,0.11118925840236019,1.421258484010563,-0.3786342830790475,-0.4031764961983584
2,-0.0543228633003975,-0.3700845652814439,0.5428945836555401,0.5601614040500917,-0.17217488697334124,0.2621996220108604,-0.589683681749924
2,0.03292924213170142,0.025601172886031733,-0.8514204545933401,0.1796040615486812,1.5353132800640166,0.21699661986888413,-0.7843530373851509
2,-0.02964790912441691,-0.5656058347228462,-0.7774925302472219,-0.08692860904219435,0.6750974436566606,-0.7946283469017091,1.145684088051988
2,-0.054338036525397204,-0.6749541916758156,-0.2049809300784462,-1.2357271785408344,-0.1813655058587756,-0.8613320927318737,-0.3736944921348976
2,-0.03851690453949927,0.9211100794658283,-0.4663075463717012,0.9563971389392008,-0.9679783172601255,0.13980856202055342,-0.7509164330004707
2,-0.002655804802501126,0.9286932957648104,-0.6519869842642771,0.9079366533772234,1.3930722320070656,0.6340407067447259,-0.7498345606855042
2,-0.05603786578765782,-0.7361673735117167,-0.03305552462235738,-2.719473221776671,-0.07701952464624204,-1.3386345898290088,-1.1081868471116096
2,-0.05158584756787703,-0.4087711339938981,-0.12761449762320623,0.4418608069429117,1.7014127264262007,-0.2184038446499186,-0.3867034724251867
2,-0.054522394705623506,-0.7770437480003475,-0.5230429301722105,-2.6382306430404148,-0.17675803945604845,-1.5357812408690983,0.17081271691966904
2,0.17643102688489898,0.47351783401120245,-0.9941185411218938,1.1616415483781637,0.8866379582379865,0.021797683019501173,0.27919946385255473
2,0.03397646764377991,-0.5277100292073448,-0.9717682384126023,-0.12113601061535485,0.8192564285548972,-0.6976084129465168,0.8641262067409319
2,-0.042607785370205264,0.19563553621026708,-0.49725411935379715,0.21523677152072337,-0.28945462595373783,-0.34989516536239934,0.3922540535127905
2,-0.049607356560498965,-0.16426309830024763,-0.26343556793351636,0.21523677152072337,-0.43740049256513114,-0.34989516536239934,0.3922540535127905
2,-0.05368894981427266,-0.5045345847428084,-0.2307697408968595,-1.0404599278940432,-0.017645246218608503,-0.553925271142429,-1.7981511369615295
2,-0.05603136269644912,-0.6589402231385534,0.018522097014469264,-2.562689297899685,2.0659825311899613,-1.3628921171145758,-0.26709233256464604
2,-0.05559857017067243,-0.5763318278302301,0.529140551219053,-0.6599025853926327,0.18604722977179602,-0.2257179760539561,-2.3682976467939096
2,-0.05215729160328387,-0.3472538124668614,-0.39753738418926565,-1.1815654593833302,0.5650129053835126,-0.7334760215408316,-0.6432195566592904
2,0.5072236122753758,3.5050808953542787,-1.1333781195413257,0.35776761140889213,1.2899284676748655,-0.10994016568808226,-0.7621892559621156
2,-0.02170696444980231,-0.16985926861714346,-0.7568614815924912,0.4475620405384384,0.8893351820828644,-0.560073805648019,1.2057491024664084
2,-0.04518459752792985,2.919916129609295,-0.39925663824382657,-0.2593909253068785,0.3046638167021509,-0.024193756365193653,-0.7801057219515121
2,-0.04609262127804348,-0.5435455691258074,-0.4147299247348745,-0.025640347890281797,1.3670533849525137,-0.2864504316119233,-0.051685237360811945
2,-0.05632221360084724,-0.7934267393628543,1.6569712110109955,-0.3306563452509629,-1.1448051052517307,-0.5401895243438393,0.4099866670957677
2,-0.04972246422314819,-0.43494742341097264,-0.5660242815362327,-1.2000944685687922,-1.0905058388532431,-0.9934348309418733,0.6350373458956916
2,-0.033353837597556196,0.5970999285093201,-0.0880716543683058,2.9361505049858647,0.3608808434824153,1.301631436020139,-0.706391801147495
2,-0.05573820510465947,-0.7366539970175336,0.34002260521735533,-1.3169697572770906,0.016123795447974498,-0.606730139309975,-1.5080277241972855
2,-0.05021660614391451,-0.5866117493906149,-0.5213236761176496,-0.6527760433982243,-0.2586168760025424,-1.4008700768293962,4.421912311474868
2,-0.05283855512156939,-0.26929267163909076,-0.12417598951408444,0.04705038045268426,-0.43740049256513114,-0.48276304319436036,-0.06353077209986628
2,-0.053278877979601534,-0.8570933147072496,0.2574984105984327,0.8566255510174827,-0.5932698397718726,0.0395259056344972,-0.22757692499282955
2,-0.05238026287690783,-0.7361268215528985,-0.37002931931629146,-0.9919994423320658,0.9908819932250885,-0.9462983612764738,0.7935024306643782
2,-0.028938784466610724,0.8002449662085226,-0.837666422156853,-0.5501538386787428,1.5517963586537358,-1.208033767697974,3.017655953196377
2,-0.05632242418728089,-0.8143515501129868,1.098213643278707,-1.05471301188286,-0.3052940688591415,-0.7682913084346478,-0.5741603071107734
2,-0.05422614727551772,-0.5102726869155677,0.24030587005282383,0.5900928804266071,-0.44989718845384336,-0.33648570968679364,0.36556656319971936
2,-0.054659914338473455,-0.14919804559932862,0.805940454003356,-0.10688292662653798,-0.13635515559895509,0.47411749382818696,0.5406210841616732
2,-0.05449468254318121,-0.3339730459539382,0.3950387349633038,0.3249855182346133,-0.7124297519498569,-0.14176021752950257,0.01573267170953529
2,-0.05473869785205368,-0.7141476598734958,0.19560526463424074,-0.08835391744107604,0.3020199626665352,-0.4285905793422284,-0.5421806902296283
2,-0.04883216241654304,-0.6881944062299207,-0.2806281084791253,-0.0014101051092931113,-0.5498355204461738,-0.07053978072495468,-0.945905542801547
2,-0.039494117526077045,0.13744347530631346,-0.423326195007679,0.5729891796400269,0.38768117238930533,0.296829679822665,-0.9443934935558159
2,0.005463109870250401,0.09263356081232824,-0.7964043248473917,-0.3976458399984022,1.3778615913888845,0.20742442603470265,-0.8146898542530954
2,-0.044738585471206134,-0.08701161675179346,-0.4800615788081883,0.3620435366055372,-0.13197980438055074,-0.39562629940217664,0.14981964021335556
2,-0.05361215343518206,-0.05625295598827512,0.14058913488829233,0.4347342649485032,0.9836644554550437,-0.03852937433905087,-1.2536932704536126
2,0.007537414305329658,0.02552006896839557,-0.9167521086666539,-0.3862433728073487,0.39246633810314063,-0.45996303034116054,-0.46879627830809917
2,-0.038967651841459526,-0.3759037713718392,-0.7121608761739082,-0.6670291273870411,2.195484866917813,-0.6532230218468371,-0.23446987147937406
2,-0.05463328170082207,-0.9641504859869969,0.5085095025643224,0.7440261875058294,-0.6708665400911676,0.14716161140462783,-1.2319657787783211
2,-0.05173367798125872,-0.6334492618255044,-0.2324889949514204,0.11546518359900525,1.9517946027639899,-0.5730137899866857,0.4783136313010758
2,-0.05334910083120575,-0.719824934108028,-0.029617016513235603,0.19955837913302482,1.2831099409548963,-0.46959728572434795,0.14228375917159367
2,0.0371310740983555,0.7169309668167646,-1.035380638431355,-1.228600636546426,1.3394293496025445,-0.6832423028095436,-0.897039373793379
2,-0.05429200168637007,-0.4744855832586067,-0.6382329518277899,-2.8990620800357636,-0.4312189335158189,-1.7568042452798784,-0.24108500058555635
2,-0.05320925359233989,0.17191264030168668,0.5635256323102708,0.7696817386856998,-0.4436263642438574,0.6033037866595544,0.14147671678116
2,-0.05231090808413122,-0.35729042227433766,-0.3373634922796346,-1.0789432546638487,-0.15856878029695223,-0.5985214499298129,-1.0188944103514193
2,-0.04887520199166081,-0.44994759297778275,-0.3803448436436568,0.2893528082625711,1.9223782475515803,-0.6086501531146322,0.8916315430211016
2,-0.05502187218524496,-0.6537252412345474,0.08385375108778301,-1.0789432546638487,-0.5017636650823329,-0.5985214499298129,-1.0188944103514193
2,-0.048938528519735916,-0.3595207800093324,-0.36487155715260877,-0.08407799224443098,1.029540670887798,-0.17250383439758885,-1.6214808947769463
2,-0.056366147797121166,-0.7731304839744021,1.7704419786120142,-0.3563118964308333,-0.5712811873274353,-0.4357459460858741,-0.5371559223898748
2,-0.00017579137607193446,0.497342109816828,-0.9356639032668236,-0.5729587730608497,1.184443747312513,-0.5711714954191106,-0.8083613756454385
2,-0.05629658841316064,-0.6593214115514434,1.6019550812650472,0.05845284764373776,1.4227169316748849,-0.32525923686587493,-0.7902265178666982
2,-0.05400650927318157,-0.13123352784291636,0.5153865187825659,1.2101020339401412,0.04507665580068074,0.39883389738416875,-1.226782128738165
2,-0.05427023797114569,-0.5369355998384594,-0.10698344896847557,-1.1245531234280628,-0.578549057187553,-0.6036399674232685,-1.0895392088770492
2,-0.04638394075170443,-0.47971678594613976,-0.3476790166069999,0.6627836087695732,1.5448608886369348,-0.11549586687208692,-0.30212841826627207
2,-0.046787716792519106,-0.33527070863611685,-0.42160694095311807,-0.058422441064560605,1.710875953730533,-0.5618717082517899,1.188419020842043
2,-0.04569156654995188,-0.38547403365290756,-0.22389272467861596,-0.04559466547462542,0.6681770454475112,0.41778100066814955,-0.5921350261070534
2,-0.030757378285116276,-0.2467457825362348,-0.8445434383750966,-1.2257500197486626,1.216439979883675,-0.749138298135847,-0.5604512537084996
2,-0.045663315534438614,-0.4397528305309159,-0.21529645440581152,0.3235602098357316,-0.0024744608366509277,0.2541702264754123,0.19051914181043467
2,-0.05585990047646191,-0.6736768049730458,0.7853094053486254,-0.12113601061535485,-1.173283242783101,-0.4533836155233645,-0.30626172796455753
2,-0.05375151063620498,-0.76787900530746,-0.08291389220462313,-0.9164580971913364,-0.02147971328607244,-0.3241507610532695,-2.0617920181568485
2,-0.050679344138387594,-0.5383549183970924,0.023679859178151928,0.26084664028493737,0.18906812109573412,0.1097257231866274,0.6800696591291062
2,-0.035604785778601926,0.01619311844023588,0.4483356106546913,0.8010385234610968,1.770970909987353,3.3317976051820204,-1.9720963271037877
2,-0.05370231777567138,-0.8870003843355881,-0.09666792464111024,-0.36486374682412337,0.3852786663482565,-0.5500862819652033,-0.4125248434444732
2,-0.05448616619924692,-0.7638238094256514,-0.5385162166632584,-2.8021411089118087,-0.8606189314582082,-1.3340397635362313,-1.5256725707689451
2,-0.055195653904394786,-0.7936294991569447,0.7956249296759906,0.9563971389392008,0.5392039892912864,0.14334821436520742,-0.7490776644052916
2,-0.041188939898599564,-0.013997814899829316,-0.3855026058073394,-0.39336991480175715,0.5432248547138462,0.28126336367819604,0.09131401881784579
2,-0.05450070244436121,-0.07693445498549895,0.4810014376913482,0.9264656625626854,-0.05677372723513857,-0.02469708861923973,-0.08288981001583634
2,-0.027956063270702925,4.858705280701995,-0.6984068437374211,0.08695901562137151,-0.1019544060658149,-0.1973585999915272,-0.6948876249933152
2,-0.05493506676388751,-0.802672585973378,0.5119480106734442,0.4062280969708695,1.1591551300019163,-0.1115043206681673,-0.45817513250047665
2,-0.05077477723841938,-0.21464890713171966,0.013364334850786601,0.20383430432966987,0.3731654242449026,0.1192559842190342,0.3921513038023106
2,-0.027723022631128153,0.7830306596902451,-0.7190378923921518,-0.13253847780640834,-0.03308574853525015,-0.2997890004287656,-0.42345512593091883
2,-0.05551620028666187,-0.7213861845225242,0.7663976107484556,0.6542317583762831,1.0774626798421474,-0.2851793795639571,0.3023109955842811
2,-0.04963527006898696,-0.38352753962963937,-0.13964927600513244,0.6471052163818747,1.7492324391318586,-0.05419735928607831,0.004421177888444683
2,-0.04644080371613874,-0.5248511161106697,-0.5333584544995759,-0.2194822901381913,1.3732459629169422,-0.6155991776121676,0.1282198247558333
2,-0.04702020015850247,-0.37837744085974245,-0.6416714599369118,-1.2799117389061667,-0.08112594071237218,-0.7276186902256153,-0.9350388414472037
2,-0.05509090427319426,-0.683632310862886,0.023679859178151928,-1.0803685630627304,0.008732215683793032,-0.7802253709042215,-0.4154906575587931
2,-0.01531012968273201,-0.09528421635068303,-0.6932490815737384,0.21381146312184168,1.3631604811689726,0.19413934267831615,-0.8022056500735344
2,-0.050903382205926814,-0.8165413558891634,-0.27890885442456437,-0.13681440300305342,-0.556925399654985,-0.22427582533642143,-1.563449543108916
2,-0.053840676884299325,-0.5217894432199042,0.10276554568795278,0.143971351576639,0.15210486700182232,-0.30351496212869195,-0.35119970264015826
2,-0.05319291984725495,-0.8831073962890518,-0.2754703463154426,-0.6342470342127623,0.45238701817195504,-1.1837264498945363,2.678396264437285
2,-0.04890630769281426,-0.2681166648333662,-0.4611497842080185,-0.5658322310664413,0.5512111673559165,-0.7210414244925235,0.5688224644334302
2,-0.0550124310934338,-0.7316458301034999,0.1887282484159972,-0.5658322310664413,-0.25358204810514934,-0.7210414244925235,0.5688224644334302
2,-0.05470586711691672,-0.3550397885599339,0.3898809727996211,0.6185990484042408,0.9106166236861455,-0.2992306830437519,0.3049762957343923
2,-0.05572111287043538,-0.792818459980583,0.4569318809274957,-0.7197655381456636,-0.7383572110546208,-0.6480622490091948,-0.3757323640964611
2,-0.05437382095551457,-0.6095236061228336,-0.35627528687980436,-2.0338998819145795,0.04507665580068074,-1.0391920327548867,-0.5564494077838387
2,-0.046923685010608104,-0.5679578483342953,-0.3476790166069999,0.18102936994756288,0.0012771881071853273,-0.2023101839758647,0.02015101992127142
2,-0.05439640847244608,-0.5999938958005833,0.020241351069030154,-0.6570519685948693,-0.8211346149844785,-0.5823718417499167,-0.3286536759716924
2,-0.056155476309100394,0.4430024850005926,3.7802499683936928,2.5983524144509045,-0.4951084188764676,1.4871762785504612,0.0047433329691416075
2,-0.05161524869925879,-0.24151457984870164,-0.3373634922796346,-0.8694229200282407,0.4275386154321322,-0.520016670757935,-0.9300563871668498
2,-0.054356762990322945,-0.3049783953990065,0.2867257295259678,0.6185990484042408,-0.8606189314582082,-0.3652547353972758,0.6594342299351788
2,-0.045496873097521796,-0.6145926009750944,-0.6141633950639376,-0.9449642651689701,0.5650129053835126,-0.6558670974709634,-0.47091765372007593
2,-0.05449998570758056,-0.5111851059889747,0.33658409710823356,0.5744144880389086,-0.4754433060025305,-0.21677687802987136,-0.10693967620551192
2,-0.03039169886602834,-0.055989368255957454,-0.09494867058654935,1.4866118633231884,1.049923740500722,1.5801455747750832,-0.1944457447498197
2,-0.04250774346481667,-0.07971226416453786,-0.868612995138949,-2.19495973098821,-0.40692349251736165,-1.230581711393414,0.09971767807589575
2,-0.05599141348829741,-0.7232921265869743,1.1050906594969505,0.11261456680124188,-0.2999820927891305,-0.2771680790612425,-0.4025095543495717
2,-0.05621879707329336,-0.8201910321827911,1.6157091137015342,0.5900928804266071,2.481103610023658,-0.33648570968679364,0.36556656319971936
2,-0.055796130775293384,-0.5079409492835277,1.37501354606301,-0.1268372442108816,-0.017645246218608503,0.41591881248980905,-0.7270811550965274
2,-0.04391714544438076,-0.30011216034083615,-0.6193211572276203,-0.6014649410384835,0.49157435896147444,-0.7850724194935227,0.7634324764685898
2,-0.05485683253489305,0.22219706923611357,0.9469192864773488,-0.41189892398721906,0.44343327515871345,0.39842588934393636,2.2662610281247786
2,-0.04401718142409635,-0.13709328589212985,-0.6124441410093767,-0.4888655775268302,0.20992517027909316,-0.5049731037127344,-0.890898537868588
2,-0.012830240658816331,-0.004691140351078623,-0.7155993842830299,0.1325688843855855,0.2331641588382136,0.07864794236591084,-0.2936288040302695
2,-0.05117877649334342,-0.43413638423461093,-0.3339249841705128,-0.3520359712341882,-1.2975670953691172,-0.650276797860449,0.24296154330885766
2,-0.007571695911300675,0.41725199115110795,-0.7964043248473917,0.05132630564932932,-0.01382763400583756,-0.16191077744849372,-0.38969613631977496
2,-0.051053508831574966,-0.3631704563029602,-0.5969708545183287,-1.3440506168558426,-1.0394025480207967,-1.584490321112979,4.243366642224319
2,-0.045238181690994375,0.7710678318389095,1.22028068115253,3.05872702728969,1.5611654395866272,3.236038790155223,-0.5315651458525099
2,-0.027928938669031993,-0.40473621409149846,-0.7310726707740779,0.2252139303128952,-0.3950259724923667,-0.4092289800588431,-0.059211252149887136
2,-0.05378451091549914,-0.7926562521453107,-0.019301492185870274,-0.34918535443642484,0.06964208194155659,-0.41326067772188946,-0.7223444577764374
2,0.0020991612069112733,1.7382320496502646,-0.5350777085541367,0.6756113843595084,0.023452998268112816,0.9536561179153633,1.4331724734061821
2,-0.054533340954661134,0.9780855816052395,1.1858956000613123,-0.5373260630888076,0.5311059783616071,1.7016845331420918,-0.05159197766053424
2,-0.05072385602619121,-0.3666173728024975,-0.8015620870110743,-2.746554081355423,0.04862882999579546,-1.560612283910054,-0.5988989123252962
2,-0.054073085877094376,-0.3345813253362095,0.25405990248931093,0.06272877284038282,-0.48850378339757733,-0.09868378146924806,-0.5127521093423186
2,-0.056201006102019675,-0.9112301797293945,1.5383426812462944,0.15394851036881083,-0.3490016749649462,-0.1903153216608376,-0.46523590121323316
2,-0.054343831390822744,-0.35958160794755956,3.114898649278629,-0.8209624344662634,1.9041542900754969,2.3417534635132675,6.404664462277023
2,-0.05428575421937299,-0.15818030447753467,0.39675798901786463,0.809590373854387,-0.4436263642438574,-0.22955975571434967,0.8688857549601866
2,-0.05344254633268116,-0.5280141688984804,-0.19294615169651996,-0.544452605083216,-0.6872539202221744,-0.7398003138736727,0.19745258340496444
2,-0.05634839028193088,-0.8181634342418869,1.4128371352633495,-0.7197655381456636,-0.6627873620169747,-0.6480622490091948,-0.3757323640964611
2,-0.0558721537442005,-0.7040096701689744,0.7027852107297027,-0.316403261262146,-1.5931418887821072,-0.44560910367496914,-0.8919471159318066
2,-0.04336723759766377,-0.6810978134367556,-0.8445434383750966,-1.8058505380935093,1.5448608886369348,-1.5889393126562819,3.142320869540301
2,-0.0531827117406594,-0.4639420739659043,-0.5264814382813323,-1.8058505380935093,-0.7833675613144413,-1.5889393126562819,3.142320869540301
2,-0.05518123279510674,-0.8058559147405977,0.9537963026955923,1.0305131756810486,-0.4250810607611268,0.08802856327229239,0.6112299676202264
2,-0.050569535382308635,-0.3114667088099003,-0.46974605448082296,-1.0931963386526657,-0.27905323959762746,-0.7046717543898802,-0.5532953097532524
2,-0.05527421640035949,-0.3651980542438645,0.7165392431661898,0.028521371267222324,-0.6082444414213469,0.06221919843615747,-0.8908907677421067
2,-0.04824207837377684,0.5281615985185735,-0.21529645440581152,0.6570823751740464,-0.03698915007215326,-0.022478129878249008,-0.21693869037370897
2,-0.055895954716785455,-1.0036278178964038,1.3010856217168918,0.6570823751740464,0.7895610443211033,-0.022478129878249008,-0.21693869037370897
2,-0.0554183869489864,-0.42115975741282335,0.7801516431849427,0.23804170590283036,-0.8810552950532933,-0.1588943503697096,0.18465502443892
2,-0.05384509030889887,-0.44954612858548365,0.24030587005282383,-0.04559466547462542,-0.4562136190586731,0.032896213318394506,-0.8851976628815148
2,-0.05632697731328316,-0.8833912600007784,1.3973638487723015,-0.6470748098026975,-0.7650825621585539,-0.4979756459786053,-1.0712917917483842
2,-0.05447910994446698,-0.6829226515835696,0.20420153490704518,1.520328958857603e-05,-0.06481550117142373,-0.1305716036125545,-1.7735353490514134
2,-0.0558461932942534,-0.6922496021117294,0.14918540516109677,-1.4267185039909804,-1.2488530918207468,-1.5594357583175718,3.836509284655958
2,-0.05042476358427285,0.011124123587975038,1.6793215137202873,0.4504126573362018,1.9074963062436014,4.019270912603166,-1.9657246676232993
2,-0.05216413735019528,-0.7889660238928647,-0.0021089516402613925,0.45468858253284683,2.098374120891589,-0.18164323608374586,0.19299311159761498
2,-0.04945248328102927,0.04717481497725371,-0.2771896003700035,0.15394851036881083,2.8190639697530133,-0.1903153216608376,-0.46523590121323316
2,-0.0542371140150665,-0.7658919593253738,0.003048810523421272,-0.2622415421046419,-0.37170899139744085,-0.6199405929083175,0.06395749202266596
2,-0.05434707197825979,-0.3524241872161673,0.4586511349820566,1.0262372504844035,-0.48194899469919905,-0.04559138307576016,0.19414287356531904
2,-0.05486295659475653,-0.5493039472779756,0.2145170592344105,-0.26366685050352356,-1.2027269228041462,-0.5635025651300317,0.13313428543416625
2,-0.05130187446661669,-0.7649795402519669,-0.2943821409156124,-0.10973354342430135,0.2641352173668021,-0.5346722689643931,-0.07156363000650387
2,-0.05566644858368751,-0.29261004795949025,1.5211501407006855,-0.3662890552230051,-0.41898626115247517,0.9237976144655737,-0.4697722509046126
2,0.00185683347311352,0.8568352247391617,-0.8050005951201962,0.7882107478711617,0.18604722977179602,-0.1559050766452784,0.11269596119524843
2,-0.0352848197773877,0.7820168607197928,-0.6966875896828602,0.027096062868340636,0.35092651812346776,-0.7173236463090671,1.1258279751412756
